0.020963,0,0,0.0009236,0,0.0028196,0.014801,0.0014306,0.023128,0,0,0.0065931,0.0024975,0.0094079,4.16e-05,0.0021774,0.11079,0.07774,0,0.13572,0.16164,0.032145,0.15402,0.0096536,0.010949,0.0014055,0,0.0030078,0,0,0,0,0,0.0011737,0.014559,0.00019306,7.54e-05,0.0079727,0.0097115,0.017344,0.0028185,0.0025195,0.00092971,0,0.0072128,2.4e-05,0,0.00016024,0,0,0.004252,0.0005562,0.00022143,0,0.00038117
0.00015929,0.002243,0.0019028,0.0010555,0.0053129,0.026471,0.03789,0,0.00040329,0,0,6.68e-05,0,0.018898,0.012214,0.0077038,0.0015386,0.00084962,0.072798,0,0.092365,0.0031923,0.093668,0.058007,0.027212,0.058584,0.00097096,0.0093905,0,0.00011804,0,0.00037712,0,0.014085,0,0.00045048,0.0010114,0.00028474,0.0094306,7.66e-05,0.0032758,0.0070291,0.023031,0.00032945,0.00024027,0.00047702,0,8.01e-05,0,0,0.00067696,0.00016014,0.00022143,0,0.00076234
0.0050973,0,0,0,0,0.00035616,0.011116,0.0018823,0.055116,0,0,0.010912,0.00043184,0.01275,0.00019977,0.00060676,0.12641,0.026763,0.22797,0.066434,0,0.017791,0.012665,0.015346,0.001015,0.071847,8.83e-05,0.0018496,0,0,0,0.00017662,1.95e-05,0,0,0,0,0.0017084,0,0.0042117,0,0.00022074,3.1e-05,0,0.0024739,7.19e-05,0,0,0,0,0,0,0,0,0
0.003377,0.00010215,0.00017701,0.0058055,0.00059032,8.9e-05,0.00078512,0,0.0092022,0,0,0.0073151,0.079277,0.056654,6.25e-05,0.02839,0.0031555,0.29312,0.0036913,0.01196,0.022266,0,0.14542,0.00066401,0.05857,0.0024695,0,0.010159,0,0.00047214,0,2.52e-05,0,0,0.0030651,0.00083661,0.00020967,0,0.00060195,0.066353,0,0.00175,3.1e-05,0.0020865,0.013487,4.34e-05,4.09e-05,0.00059093,0,6.47e-05,0.0038674,0.0016974,0.00095955,0,4.43e-05
0.0015929,1.92e-05,0,0.0038264,0,0.00071231,0.0032439,3.76e-05,0.00098988,0,0,0.00013361,0.00065393,0.0025583,0.00019977,0.0050287,0.0016438,0.13466,0.0067693,0.030094,0.0099244,0.072366,0,0.0034852,0.041464,0.00033355,0,0.0032187,0,5.9e-05,0,0,0,0.0023474,0.0022989,0.00012871,0.00020687,0.00056948,0.0069024,0.0028716,0.0005637,0.0017503,0.0016425,0.00010982,0.011489,4.34e-05,0,0.00010002,0,0,0.0047269,0.00062617,0.00029525,0.00077801,0.00073011
3.19e-05,0.016874,0.022391,0,0.012987,0.039171,0.028389,0.00011294,0.0047131,0.0012864,3.02e-05,0,0,0.00074273,0.17985,0.050702,1.94e-05,0,0.00074136,0.066084,0.013904,0.00078921,0.028043,0,0.038094,0.10011,0.091712,0.016272,0,0.001513,0,0.0072824,2.32e-05,0.00079674,0,0.00038613,0.00046615,0,4.01e-05,7.66e-05,0.0012677,0.0033631,0.023413,0.00065891,0.00035941,0.0026519,0,0.0026074,0,0,0.00013539,0,0.00014762,0,0
3.19e-05,0.022643,0.0018586,0.002243,0.001771,0.0060874,0.015989,0,0.00047661,0,3.02e-05,0,2.47e-05,0.093377,0.035896,0.26712,0,0.0072217,0.00011913,0.034823,0.011426,0.05446,0.058006,0.18342,0,0.0050739,0.00052961,0.046114,0,0.019569,0,0.0078766,0,0.0017705,0.017625,0.0088165,0.00060321,0.00028474,0.0076247,0.0094571,0.0018496,0.0039055,0.0048758,0.0087854,0.0041368,0.00076573,0,0.010112,0.0007761,0.00058427,0.0087396,0.0097218,0.032513,0.0077812,0.0093025
0,0.0073469,0.024029,0,0,0.0046331,0.010967,0,0.0013932,0.24078,0.00030187,8.1e-05,0.00071563,0.0065608,0.048615,0.0099371,0.0019084,0.00084962,0.0053187,0.098805,0.14621,0.0028767,0.029986,0.068068,0.0049376,0,0.29826,0.0027794,0,0.0012573,0,0.00068125,0,0,0,6.44e-05,0.00012137,0,0,7.66e-05,3.96e-05,0.00069978,0.0018968,0.00087854,0,0.0073931,0,0.00054577,0,0,0,5.34e-05,0.00014762,0,0
0,0.11233,0.056731,0,0,0.0041451,0.0009205,0,0,0.25429,0.020406,0,0,0.00028884,0.10829,0.0078961,0,0,0,0.00086558,8.66e-05,0,0.00017189,0.019271,0.00019796,0.12708,0,3.53e-05,0,1.97e-05,0,0.0030872,4.27e-05,0,0,0,0.00010483,0,0,0,0,9.18e-06,2.3e-05,0.00054909,0,0.0089411,0,0.0024492,0,0,0,0,0,0,0
0.0003823,2.25e-05,0.00035401,0.0039583,0,0.0015137,0.004556,0,0.00021997,0,0,0.00030062,0,0.0018981,0,0.00068481,0.00090765,0,0,0.010873,0,0.0038465,0.011175,0.00028393,0.0069923,0.00011847,0,0,0,0.00072789,0,0,0,0.0071308,0.0022989,0.0012871,0.0066347,0,0.010996,0.060418,0.041399,0.022549,0.00052684,0,0.00041471,0.0067456,0,5e-05,0.00031621,7.35e-05,0.0075405,0.0067652,7.38e-05,0.00061243,0.0018039
9.56e-05,0.000535,0,0,0,0.0001484,0.0015035,3.76e-05,0,0,0,0,0,0,0.0019766,0,0,0,0,0.00024927,0,0.00024187,0,0.0015616,9.73e-05,0,0,0,0,0.13977,0.085529,0.12973,0.089122,0.0011737,0,0,0.0021491,0,0,0,0.00035655,0.00092574,0,0.00054909,0.001449,0,0,0.084814,0.00028549,0,0,0,0.00059049,0,0
0.0019115,0.0021315,0,0,0,0.0005936,0.0071619,0.00071528,0,0,0,0.00049111,0.0025971,8.25e-05,0.0017394,8.8e-06,7.79e-05,0.00084962,0,0.00094132,0,0.0015956,0.00081967,0.0035033,9.67e-05,0,8.83e-05,0.00064599,0.045962,0,0.0033497,0.060035,0.029409,0,0.00076628,0,0.0080721,0.00056948,0,0.00034459,0.0014353,0.0095648,4.61e-05,0.00054909,0.00055294,0.00024534,4.09e-05,0.072161,0.00046039,0,0,0,0.00023953,8.59e-05,0
0,0.013326,0.00053102,0,0,8.9e-05,0.00046372,0,0,0,0.00036224,0,0,0.00024758,0.013266,0.00019544,0,0,0,0.00074006,0,3.18e-05,0,0.0090857,0.0004387,0.0023679,0,0.0001058,0.10571,0.094622,0,0.13234,0.11747,0.0046948,0,6.44e-05,0.00044232,0,0,0,0,0.00042089,0,0.01812,5.53e-05,0.0089445,4.09e-05,0.079318,7.7e-05,0,0,0,4.6e-05,0,0
0,0.0012788,0,0,0,0,0.00012192,0,0,0,0,0,0,0,0.003716,0,0,0,0,0.00028615,0,3.18e-05,0,0.0016649,0,0.0005054,0,0,0.42351,0.024064,0.2251,0,0.076238,0.0011737,0,0,5.24e-05,0,0,0,0,0.00023014,0,0.00032945,0,0.00016773,0,0.033282,0.00020905,0,0,0,0,0.00036753,0
0,0.0001582,8.85e-05,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.031517,0.00013771,0.096025,0.00060149,0,0,0,0,0,0,0,0,0,0,0,0.00010982,9.35e-05,0,0,0.0035298,0,0,0,0,0,0,0
0.00012743,0.00022624,0.0033631,0.015174,0.011216,0.03817,0.021875,0,3.67e-05,0,0,0,0,0.00070146,0.00020822,0.0056958,0.0003545,0,0.00010813,0.049899,0,0.00066794,0.032196,0.0033306,0.010576,0.00014203,8.83e-05,0.079227,0,0.00082625,0,7.57e-05,0,0,0,0.0021237,0.21257,0.00028474,0.016293,0.0024504,0.022859,0.10805,0.081399,0,0,0.013937,0,0.0012503,0.0060376,0.0067371,0.11361,0.0056687,0.0033364,0.0073708,0.0035734
0,0,0,0.033514,0.00059032,0.0055609,0.0063491,0,0,0,0,0,0,0.002352,0,0.00044707,5.84e-05,0.00042481,0,0.014805,0,0.00048197,0.00848,0.00049056,0.029674,1.94e-05,0,0.032449,0,3.93e-05,0,4.78e-05,0,0.059762,0,0,0.01602,0,0.13102,7.66e-05,0.0009508,0.013605,0.038195,0,0,4.34e-05,0,0,0.0019949,0.00070593,0.064244,0.0068357,0.012964,0.0065477,0.062531
0.0015292,0.0027673,0.00017701,0.0025069,0.001771,0.0038815,0.0070961,0.00011294,0.00021997,0,0,0.00010021,0,0.0065195,0.0026136,0.0033187,0.00054894,0.00084962,0,0.0033409,0,0.0052768,0.0025615,0.0018501,0.013395,0.00011279,8.83e-05,0.0063522,0.060407,0.051108,0.0037963,0.033412,0.0057268,0.013682,0.0068966,0,0.093719,0,0.0033308,0.0021058,0.037626,0.080949,0.001428,0.051065,0.001805,0.005953,0.00012284,0.074627,0.011342,0.0037349,0.0083254,0.0061132,0.11724,0.31221,0.0041971
0,0.00012767,0.0017258,0.011215,0.01889,0.020259,0.0083626,0,0,0,0,0,0,0.0014029,0.00081206,0.0041947,1.94e-05,0,0,0.014423,0,0.00089722,0.014212,0.00014197,0.010434,9.19e-05,0.001324,0.046532,0,0.0014361,0,4.91e-05,0,0.17215,0.0015326,0.18418,0,0.00028474,0.0048156,0.007849,0.07414,0.16995,0.016672,0,5.53e-05,0.0036666,0,0.0014003,0.0078727,0.0072365,0.018803,0.050368,0.00039547,0.006291,0.0099134
0.16541,0,4.43e-05,0.00052777,0,0.016561,0.050059,0.060912,0.029775,0,0,0.099401,0.012999,0.011388,2.08e-05,0.00084013,0.18621,0.03271,0.20126,0.034704,0.03104,0.036169,0.059284,0.002735,0.014325,7.09e-06,0,0.078335,0,0.0014951,0,0,0,0.0024359,0.094253,0.0043761,0.0053473,0,0.23492,0.20561,0.14188,0.017181,0,0.00010982,0.075367,0.0014744,4.09e-05,6.51e-05,7.64e-05,2.58e-05,0.0030354,0.00305,0.0021196,0.0048767,0.034394
0.0015929,0,0,0.0019792,0,0.02071,0.040638,0,3.67e-05,0,0,0.00028144,0,8.25e-05,0,0.00028836,0.0065579,0.0029737,0.0082796,0.0089226,0.0010048,0.0027679,0.021953,0.0012507,0.0037475,4.07e-05,0,0.0010808,0,0,0,4.91e-05,0,0,0.23985,0.0014801,0.00075681,0.0031321,0,0.00019144,0.010454,0.0022098,0.00015495,0.00010982,0.00059969,0,0,5e-05,0.00023919,0.00039057,0.0059707,0.0013576,0.001575,0.0049335,0.03284
0.061136,0,0,0,0,0.00023744,0.0014132,0,0.0052712,0,0,0.023262,0.012699,0.00078399,0,0.0027768,0.0064174,0.029312,0.0039828,0.0028974,0.0008382,0.099097,0.03199,0.0023263,0.0028736,0,0,0.022416,0,0.0021246,0,2.39e-05,2.32e-05,0,0.0061303,0.0023811,0.0019394,0.00056948,0.00012039,0,0.062476,0.0067111,0,0.00032945,0.068982,0.0025152,0,9.03e-05,5.44e-05,0,0,0.0005338,0.00022143,0.00026673,0
0.041256,4.49e-05,0.00048677,0.00013194,0,0.0054611,0.029923,0.010692,0.0037307,0,0,0.015691,0.001931,0.0009903,0,0.010446,0.011114,0.0016992,0.0087807,0.0098368,0.0026299,0.026851,0.03305,0.012655,0.0049013,0.00047979,0.00061788,0.15428,0,0.033333,0,0.0062352,0.00015581,0.014085,0.0061303,0.038355,0.034405,0.018793,0.0062603,0.21682,0,0.086363,0.00015495,0.020975,0.090549,0.0079643,4.09e-05,0.0041056,0.00097757,9.86e-05,0.0024939,0.00050711,0.0063822,0.016712,0.0054947
0.0025805,0.00024715,0.0016816,0.0051458,0.0023613,0.01196,0.02377,0,0.0017598,0,0,0.00061546,0,0.00016505,0.00049128,0.0084905,0.0011454,0,0.00010813,0.016654,0.00024728,0.0017116,0.024513,0.0065042,0.0057625,0.0001535,0.0017654,0.092947,0,0.0077904,0,0.0020685,0,0.11307,0,0.31302,0.079787,0,0.0035314,0.0028716,0.13483,0,0.023692,0.0026356,0.0025732,0.021687,8.19e-05,0.0015421,0.0020461,0.00099248,0.010923,0.0046054,0.0010222,0.010419,0.0009328
0,6.74e-05,0.00017701,0,0.18005,0.058051,0.12127,0,0,0,0,0,0,8.25e-05,0.0039145,0.0014154,5.84e-05,0,0.00058588,0.034451,0,0.0018004,0.011168,0.012683,0.0072882,0.0016139,0.00017654,0.010222,0,0.0010427,0,0.00045417,0,0.039481,0,0.0030246,0.0048227,0,0.017818,0,0.0024166,0.0092071,0,0,0,0.00028871,0,0.0023505,7.64e-05,0.00047824,0.0050701,0,0.00013785,0.0028828,0
9.56e-05,0.013093,0.0095584,0,0.00059032,0.00032648,0.00042348,0,3.67e-05,0,0.00021131,0,1.23e-05,0.020879,0.0023396,0.0054638,0,0,0,0.0030144,0,0.0021296,0.0032153,0.0020837,0.0092813,0.0020306,0.00052961,0.013988,0.003283,0.015264,0,0.003382,0.00042328,0.00035411,0,0.00038613,0.0060279,0,0,0.00019144,3.96e-05,0.0074097,6.2e-05,0,0.0057178,0.1405,0.00045041,0.029715,0.0006918,8.98e-05,0.00027078,0.0014608,0.057736,0.0012287,0
0.069419,9.58e-05,8.85e-05,0,0,0.0001484,0.0043344,0.0013176,0.0033729,0,0,0.036974,0.0078599,0,0,0.00067011,0.012615,0.0025489,0.0076616,0.0046646,0.0042501,0.056106,0.01766,0.0067363,0.00021895,0.0001398,0,0.0010692,0.0006566,0.0041885,0,0.00091678,1.95e-05,0,0,0.00019306,0.001258,0.0062642,0.00012039,0.025576,0.02075,0.0031145,0,0.0014276,0,0.00030356,4.09e-05,0.0014345,0.00010888,3.08e-05,0,0,7.38e-05,0.00041948,0
3.19e-05,0.040904,0.027259,0.0042222,0,0.00049804,0.00017302,0,0,0.00021441,0.0033507,3.34e-05,2.47e-05,0.1183,0.0011573,0.0134,0.00027663,0,0,0.0064823,0,0.0048434,0.0083661,0.0032284,0.0089803,0.0029262,0.0063554,0.074943,0,0.012138,0.00089326,0.0054331,0.0021883,0.017466,0.0022989,0.0014801,0.01242,0,0,0.013937,0.028354,0.039206,0.00011602,0.29233,0.0038571,0,0.23913,0.050176,0.00037058,0.00090191,0.00076525,0.10164,0.060713,0.0019662,0.00042551
0,2.8e-05,0,0.0081805,0.00059032,0.004499,0.00061858,0,0,0,0,0,0,0.030864,0,0.0016615,0,0,0,0.00025486,0,0.00083311,0.0016218,0,0.0016096,6.87e-06,0,0.009461,0,9.84e-05,0,2.39e-05,0,0.0039837,0,0.0024455,0.0012911,0,0,0.00042116,0.00027732,0.0039022,0,0,0,0.0088544,0,0,0.00594,0.0031509,0.00048073,0.17995,0.028186,0.0018033,8.87e-05
0,0.087772,0.018763,0,0,0.0012169,0.0022141,0,3.67e-05,0.0064322,0.014912,0,0,0.0016918,0.019278,0.0021566,0,0,0.00010813,0.0050514,0,0.00015903,0.0018112,0.0096744,0.001631,0.0082892,0.01121,0.0022298,0.023638,0.10708,0.07414,0.077895,0.036154,0.0011737,0,0.00012871,0.0017463,0,0,0,0,0.0031659,0.00032262,0.15144,0.0016787,0.16149,8.19e-05,0,0.00036079,0,7.46e-05,0.00012335,0.0080209,0.003859,0
0,0,0,0.0068611,0.031287,0.00026712,4.14e-05,0,0,0,3.02e-05,0,0,0,2.08e-05,0.00065488,0,0,0,0,0,0,0,0.00049056,0.00078075,0.0022936,0,0,0,3.93e-05,0,0.00012616,0,8.85e-05,0,0.0057919,0.00073383,0,0.00044143,0,0,0.001041,3.1e-05,0,0,0,0.00028663,0,0,0.60547,0.067866,0.0017015,0.096802,0.24847,0.34914
0,6.38e-05,8.85e-05,0.31627,0.031287,0.01429,0.006619,0,0.00035032,0.004717,3.02e-05,0,0,0.00070146,0.0003247,0.0061466,0,0,0,0.0014827,0,0.00022265,0.00010313,0.001381,0.0091433,3.89e-05,0,0.00061383,0,0.00027542,0,0.0017648,0,0.025105,0.023755,0.036424,0.010712,0,0.0045347,0,0.0011274,0.012273,0.0019071,0.00021964,0,0.00028298,0.028581,0.0059512,0.49767,0,0.2083,0.052485,0.04239,0.073656,0.18338
0,0,0,0.023354,0.00059032,0.0071969,0.0055283,0,0,0,0,0,0,0.00045389,0,0.0044393,0,0,0,0.0036122,0,0.0010113,0.002544,0,0.015127,3.06e-05,0,0.015576,0,5.9e-05,0,0.00014326,0,0.041076,0.22529,0.0033464,0.10342,0,0.076488,0,0.0010787,0.01233,0.0097382,0,5.53e-05,0.00026019,0,0.00010002,0.0047617,0.0095645,0,0.0083632,0.0096878,0.0075987,0.035303
0,0.00029833,0.00048677,0.074812,0.0023613,0.0092021,0.0014092,0,0,0,0,0,0,0.015473,0.00020822,0.017403,0,0.00042481,0,0.00074995,0,0.00082043,0.0018106,0,0.0087472,0.00016011,0.00052961,0.018148,0,0.001082,0,0.0010096,0,0.042119,0.0091954,0.073171,0.06029,0,0.0018861,0.0025653,0.004574,0.041073,0.0018984,0.0062596,2.76e-05,0.020466,0.18365,0.00052536,0.032233,0.041558,0.019761,0,0.019844,0.014427,0.025148
0,5.6e-05,0,0.070062,0,0.0062537,0.00029446,0,0,0,0,0,0,0.032309,0,0.0035302,0,0.00042481,0.00010813,0.00055872,0,0.0022759,0.0022865,0,0.022834,7.09e-06,0,0.018053,0,0.0014951,0,0.0013371,0,0.010115,0.016858,0.12987,0.073195,0,0.0084273,0.011448,0.015388,0.039658,0.00011602,0.00054909,5.53e-05,0.0027366,0.0039718,0.00043019,0.021323,0.018145,0.0078622,0.09713,0,0.051679,0.018144
0,0,0,0.023618,0,0.0043043,0.00017218,0,0,0,0,3.34e-05,0,0.0096555,0,0.0017027,0.00029607,0.00042481,0,0.00016753,0,0.00044753,0.00050422,0,0.030568,0,0,0.00071652,0,0.0048198,0,0.043074,0,0.0087642,0.019923,0.015316,0.039209,0,0.043742,0.00026801,0.00092025,0.018485,2.3e-05,0.00043927,0,0.00041425,0.0011465,0.0026612,0.071043,0.024089,0.055952,0.022998,0.24993,0,0.076518
0,0,0,0.10239,0.030106,0.028008,0.0057654,0,0,0,0,0,0,0.00094904,0,0.011544,5.84e-05,0.00042481,0,0.00088432,0,0.00025445,0.0023842,0,0.032063,0,0,0.0097506,0,0,0,0,0,0.009738,0.15785,0.014094,0.0099551,0,0.18672,0.00011486,3.96e-05,0.011084,0.016618,0,0,0,0,0.00010002,0.15235,0.078564,0.18227,0.088748,0.01521,0.051796,0
