0,1.92e-05,8.85e-05,0,0,0,0,0,0,0.00013194,0,0,0.00062327,0.0012341,0.017543,0,0,0,0.0028148,0,0,0,0,0,0,0,0,0,0.099903,0.50315,0.001568,0,0,0.0014047,0,0,0.073425,0.12277,0.032806,0.00068187,0.006227,0.11721,0,0.00035524,0,0.0012071,0.001085,0,0,0.0015845,0,0,0,0,0.0041313,0,4.91e-05,0,0,0,6.22e-05,0,0,0,0,0,0,0,0,0,0,0.00038613,0,0,0.00030805,0.23491,4.01e-05,0.15361,0.045858,0.001422,3.1e-05,0.0017571,0,0,0,0,0,0,0.17151,0,0,0,0,0,0,0,0,0,0,0,0,0,5e-05,0,0,0,0,0,0,0,0,0.00014762,0.00030069,0,0,0
0,0,0.37773,0,0,0,0,0,0,0,0.00059032,0,0.0047382,0.0013368,0,0,0,0,0,0,0,0,0,0,0.084477,0.27461,0,0,0,0,0.018733,0.30027,0,0.088719,0,0,0,0,0,0.0031725,0,0.0007256,0,5.73e-05,0.029608,0.003139,0.01608,0.073969,0,0.0045624,0,0,0,0,0.0038309,0.011389,0.017817,0,0,0,8.92e-05,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00010483,0,0,0,0.0005637,0.00064033,0.00071438,0.016473,0,0,0,0,0,0,0.00060765,0,0,0,0,0,0,0.044794,0,0,0,0,0,0,0.033933,0,0,0,0,0,0,0,0.0001469,0,0,0,0,0
0,0.061765,0,0,0,0,0,0,0,0,0.0082645,0,0.012819,0.00064363,0,0,0,0,3.67e-05,0,0,0,0,0,0.0064322,0.044133,0,0,0,0,0.0060243,0.0041765,0,0.025047,0,0,0,0,0,0.0040017,0.00019577,0.00024187,0,0.0004813,0.021597,0.0014224,0.0089528,0.039015,0,0.0047534,0,0,0,0,0,0,0.00052986,0,0,0,0,0,0,0,0,0,0,0,0,8.85e-05,0,0.00019306,0,0,0.00012782,0,0,0,7.92e-05,0.00041182,0.0037873,0.00076872,0,0,0,0,0,0,0,0,0,0,0,0,0,0.031526,0.00012284,0,0,0,0,0,0.0011523,0,0,0,0,0,0,0,0.00017381,0,0,0,0,0
0,0.022644,0.026994,0,0,0,0,0,0,0.00013194,0,0,0.0013754,0.0011366,0,0,0,0,0.00069658,0,0,0,0,0,0.0066467,0.00039243,0,0,0,1.23e-05,0.062224,0.00028306,0,0.031957,0,0,0,0,5.96e-05,0.0014878,0.0056985,0.0043712,0,0.0020344,0.0059022,0.01082,0.0093577,0.0026481,0,0.0086163,0,0,0,0,0,0.00022331,0.0023764,0,0,0,4.27e-05,0,0,0,0,0,0,0,0,0,0,0.0007079,0,0,0.00012782,0,0,0.0031396,0.00035655,0.00083152,0.00039414,0.0017571,0,0,0,0,0,0,0.00035285,0,0,0,0,0,0,0.0071889,0.00028663,0,0,0,0,0,0.0032514,0,0,0,0,0,0,0,0.0010012,0.00022143,0,0,0,0
0,0.026493,0.033499,0,0,0,0,0,0,0,0.00059032,0,0.00056392,0.00028009,0,0,0,0,0.00025664,0,0,0,0,0,0.018868,0.010203,0,0,0,0,0.0036724,0.00037057,0,0.0048556,0,0,0,0,0,0.00080429,8.66e-05,0.00051554,0,0.000424,0.001638,0.00096426,0.0065403,0.024009,0,0.0012102,0,0,0,0,7.87e-05,0.00066994,0.0014512,0,0,0,6.59e-05,0,0,0,0,0,0,0,0,0,0,0.00083661,0,0,2.3e-05,0,0,0.00026801,0.00084101,0.00031008,0.00042275,0.013288,0,0,0,0,0,0,0.00044634,0,0,0,0,0,0,0.02379,0,0,0,0,0,0,0.0077352,0,0,0,0,0,0,0,2.67e-05,0,0,0,0,0
0,0.0011104,0.0049562,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00021441,0.0049808,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5.58e-05,0.0015888,0,0,0,0,0,0,0,0,4.78e-05,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00076628,0,0,0,0,0,0,3.83e-05,0,0,0,0.00054909,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0038545,0,0,0,0,0,0,0.0002156,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0.029881,0.022347,0,0,0,0,0,0,0,0,0,0,6.34e-06,0,0,0,0,0,0,0,0,0,0,0.0015009,0.022701,0,0,0,0,0.00024758,6.25e-05,0,9.37e-05,0,0,0,0,0,2.79e-05,0,0,0,0,0,0,0.0016953,0.0022067,0,3.53e-05,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4.59e-06,0,0.00010982,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0020473,0,0,0,0,0,0,1.51e-05,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0.0012967,0.0030091,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0070755,0.025598,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.47e-05,0.00010502,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00016317,0,0,0,0,0,0,5e-05,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0.061059,0.042659,0,0,0,0,0,0,0,0,0,2.97e-05,6.34e-06,0,0,0,0,0,0,0,0,0,0,0.098842,0.31497,0,0,0,1.23e-05,4.13e-05,0.00020822,0,7.61e-05,0,0,0,0,0,2.79e-05,0,0,0,0,0,0,0.001164,0.0022067,0,2.05e-05,0,0,0,0,0,0,7.57e-05,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00010483,0,0,0,0,0,0,0.00010982,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0066487,0,0,0,0,0,0,0.00031613,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0.0053129,0,0.014345,0.00046407,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0014442,0,0,0.0083144,0,0,0,0,0,0.0010336,0,0,0,0.0010314,0,0.0065105,0,0,0,0.0015318,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.050992,0.012261,0.00025742,0,0,0.021108,0,0,0,0,0.0019143,0.00055783,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00077799,0,0,0,0,0,0,0,0,0,0.030566,0.046121,0,0.053861,0.013448,0.010286,0.0080676,0.026757,0,0
